codigo,descripcion,presentacion,rubro_id,observaciones,numero_ingredientes,x0,x1,x2,x3,x4
779879,Bunnybox polvo facial tanslucido,11gr,Cuidado personal;Cuidado facial;Antiacné,,3,,,,,
779880,Bunnybox agua de rosasal,125ml,Cuidado personal;Cuidado facial;Hidratantes,,3,,,,,
779881,Mies champú sólido argan,75gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,15,,,,,
779882,Mies champú sólido medusa,75gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,17,,,,,
779883,Mies acondicionador sólido cocoo,55gr,Cuidado Personal;Cuidado del Cabello;Acondicionador,,7,,,,,
779884,Cuidado integral vegano pasta dental,60gr,Cuidado Personal;Cuidado Oral;Crema Dental,,13,,,,,
779885,Cuidado integral vegano Crema facial de día Piel mixta,30gr,Cuidado Personal;Cuidado Facial;Hidratantes,,19,,,,,
779886,Cuidado integral vegano Crema facial de día piel normal y seca,30gr,Cuidado Personal;Cuidado Facial;Hidratantes,,18,,,,,
779887,Cuidado integral vegano Cremigel facial de día Piel grasa,30gr,Cuidado Personal;Cuidado Facial;Hidratantes,,17,,,,,
779888,Cuidado integral vegano Crema facial de Noche Antiage,30gr,Cuidado Personal;Cuidado Facial;Hidratantes,,18,,,,,
779889,The mash store crema de día,30gr,Cuidado Personal;Cuidado Facial;Hidratantes,,18,,,,,
779890,Bagovit Shampoo Color Radiante,350ml,Cuidado Personal;Cuidado Facial;Hidratantes,,29,,,,,
779891,Botanika desodorante con pura rosa mosqueta,60ml,Cuidado Personal;Cuidado Corporal;Desodorantes,,11,,,,,
736684288822,SHAMPOO SÓLIDO SENTIDA BÓTANICA CABELLO EQUILIBRADO,100GR,Cuidado Personal;Cuidado del Cabello;Shampoo,,10,,,,,
7798151507136,BIO BALANCE SHAMPOO RULOS,500ML,Cuidado Personal;Cuidado del Cabello;Shampoo,,11,,,,,
779894,Natura máscara para pestañas,8ML,Cuidado personal;Protección Femenina;Protectores diarios,,20,,,,,
779895,Natura caneta delineadora,1ml,Cuidado personal;Protección Femenina;Protectores diarios,,13,,,,,
779896,Natura Faces lápiz labial batom cremoso,3gr,Cuidado Personal;Cosmeticos;Labiales,,16,,,,,
779897,Natura Faces lápiz labial matte,3gr,Cuidado Personal;Cosmeticos;Labiales,,35,,,,,
7908240866888,Natura faces corrector,10gr,Cuidado personal;Protección Femenina;Protectores diarios,,25,,,,,
779899,Natura base matte,30ml,Cuidado personal;Protección Femenina;Protectores diarios,,33,,,,,
779900,Casa nera agua micelar fórmula 10,200ml,Cuidado Personal;Cuidado Facial;Limpieza Facial,,11,,,,,
779901,Rosehip contorno de ojos concentrado,30ml,Cuidado personal;Cuidado facial;antiarrugas,,20,,,,,
337872410949,LA ROCHE POSAY Pincel Corrector La Roche Posay Toleriane Pinceau,10gr,Cuidado personal;Protección Femenina;Protectores diarios,,18,,,,,
3600521649558,L´Oreal Corrector iluminador accord parfait,10gr,Cuidado personal;Protección Femenina;Protectores diarios,,24,,,,,
7795513060285,"Frenzzi Cascada de Proteínas con Soja, Lino y Arroz",125ml,Cuidado Personal;Cuidado del Cabello;Tratamiento Capilar,,15,,,,,
7798273660313,BEL-LAB MASCARA CAPILAR,120cc,Cuidado Personal;Cuidado del Cabello;Tratamiento Capilar,,38,,,,,
779906,ACF dadatina contorno de ojos,15gr,Cuidado personal;Cuidado facial;antiarrugas,,28,,,,,
7705946300049,Fauno agua micelar extracto de pepino,,Cuidado Personal;Cuidado Facial;Limpieza Facial,,18,,,,,
7891010253899,Neutrogena Body care Intensive,400ml,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,17,,,,,
779909,SENTIDA BOTÁNICA JABÓN VEGETAL LÍNEA ESENCIAL,100gr,Cuidado Personal;Cuidado Corporal;Jabones,,24,,,,,
77981112110202,ACF crema facial defnesa am/pm,50gr,Cuidado personal;Cuidado facial;Hidratantes,,22,,,,,
779911,Rosehip Serum humectante con vitamina,30cc,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,23,,,,,
779912,Rosehip Serum seborregulador y protector,30cc,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,10,,,,,
779913,Rosehip Tónico Facial,100cc,Cuidado personal;Cuidado facial;Hidratantes,,9,,,,,
779914,Rosehip gel de limpieza facial,125cc,Cuidado Personal;Cuidado Facial;Limpieza Facial,,19,,,,,
779915,Rosehip Máscara facial humectante suavidad y luminosidad instantanea,50cc,Cuidado personal;Cuidado facial;Hidratantes,,29,,,,,
779916,Casa nera crema facial ultra liviana fórmula 17,40ml,Cuidado personal;Cuidado facial;Hidratantes,,21,,,,,
779917,Cuidado integral vegano shampoo y gel de ducha para niños,150cc,Cuidado Personal;Cuidado del Cabello;Shampoo,,8,,,,,
779918,Casa nera serum facial formula 14,35ml,Cuidado personal;Cuidado facial;Hidratantes,,21,,,,,
NREG779919,Producto 2,,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,7,,,,,
NREG779920,Poducto 1,,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,10,,,,,
779921,Garnier fructis shampoo hair food aloe vera,300ML,Cuidado Personal;Cuidado del Cabello;Shampoo,,17,,,,,
779922,Garnier fructis mascarilla hair food banana,350ml,Cuidado Personal;Cuidado del Cabello;Tratamiento Capilar,,24,,,,,
779923,Aveno gel de limpieza facial y corporal con avena,250ml,Cuidado Personal;Cuidado Facial;Limpieza Facial,,17,,,,,
779924,Bennie Club serum antiacné,30ml,Cuidado personal;Cuidado facial;Antiacné,,11,,,,,
779925,Bennie club jabón humectante corporal,200ml,Cuidado Personal;Cuidado Corporal;Jabones,,15,,,,,
779926,Bennies club crema hidratante con hialurónico,50gr,Cuidado personal;Cuidado facial;Hidratantes,,18,,,,,
779927,Xavo acondicionador hidratación con aceite de argán y almendras,250ml,Cuidado Personal;Cuidado del Cabello;Acondicionador,,19,,,,,
779928,Xavo gel de ducha relajante con lavanda,250ml,Cuidado Personal;Cuidado Corporal;Geles de baño,,20,,,,,
779929,Xavo jabón liquido mix floral,250ml,Cuidado Personal;Cuidado Corporal;Jabones,,15,,,,,
779930,Xavo shampoo brillo y suavidad,250ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,21,,,,,
779931,Xavo acondicionador fuerza y volumen,250ml,Cuidado Personal;Cuidado del Cabello;Acondicionador,,16,,,,,
779932,Xavo gel de ducha refrescante,250ml,Cuidado Personal;Cuidado Corporal;Geles de baño,,18,,,,,
779933,Xavo shampoo revitalizante,250ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,20,,,,,
779934,Xavo Jabón liquido mix herbal,250ml,Cuidado Personal;Cuidado Corporal;Jabones,,14,,,,,
779935,Xavo shampoo limpieza profunda con menta y tea tree,250ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,18,,,,,
779936,Xavo shampoo fortalecedor con romero y ortiga,250ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,19,,,,,
779937,Dove Real Poder de las Plantas Acondicionador Fuerza+Bambú,300ml,Cuidado Personal;Cuidado del Cabello;Acondicionador,,13,,,,,
779938,Dove Real Poder de las Plantas Acondicionador Nutrición+Geranio,300ml,Cuidado Personal;Cuidado del Cabello;Acondicionador,,14,,,,,
779939,Dove Real Poder de las Plantas Acondicionador Fuerza+Bambú,300ml,Cuidado Personal;Cuidado del Cabello;Acondicionador,,13,,,,,
779940,Dove Real Poder de las Plantas Shampoo Fuerza+Bambú,300ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,14,,,,,
779941,Bel lab oil extract pulpa de limpieza facial,250ml,Cuidado Personal;Cuidado Facial;Limpieza Facial,,42,,,,,
779942,Dove Real Poder de las Plantas Acondicionador Purificación+Jengibre,300ml,Cuidado Personal;Cuidado del Cabello;Acondicionador,,15,,,,,
779943,Dove Real Poder de las Plantas Shampoo Purificación+Jengibre,300ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,17,,,,,
779944,NATURA SIBÉRICA C-BERRICA MÁSCARA FACIAL CON VITAMINA C,100ml,Cuidado Personal;Cuidado Facial;Hidratantes,,19,,,,,
4005900773845,Nivea Rose care leche y tónico micelar,200ml,Cuidado Personal;Cuidado Facial;Limpieza Facial,,23,,,,,
750946,Skin matters cera preventiva para mama,125ml,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,16,,,,,
750947,Opal jabón,30gr,Cuidado Personal;Cuidado Corporal;Jabones,,8,,,,,
750948,Skin matters roll-on contorno de ojos,30ml,Cuidado personal;Cuidado facial;antiarrugas,,4,,,,,
750949,Nadanaturals desodorante natural,57gr,Cuidado Personal;Cuidado corporal;Desodorantes,,9,,,,,
750950,Amparo lópez serum antiedad,,Cuidado personal;Cuidado facial;Hidratantes,,5,,,,,
750951,Amparo López tónico facial piel grasa,,Cuidado personal;Cuidado facial;Hidratantes,,5,,,,,
750952,Amparo lopez labial,,Cuidado Personal;Cuidado facial;Labial,,23,,,,,
779953,Cuidado integral vegano serum contorno de ojos,10cc,Cuidado personal;Cuidado facial;Hidratantes,,15,,,,,
C779927,Xavo acondicionador hidratación con aceite de argán y almendras,250ml,Cuidado Personal;Cuidado del Cabello;Acondicionador,,16,,,,,
C779928,Xavo gel de ducha relajante con lavanda,250ml,Cuidado Personal;Cuidado Corporal;Geles de baño,,18,,,,,
C779929,Xavo jabón liquido mix floral,250ml,Cuidado Personal;Cuidado Corporal;Jabones,,13,,,,,
C779930,Xavo shampoo brillo y suavidad,250ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,18,,,,,
C779931,Xavo acondicionador fuerza y volumen,250ml,Cuidado Personal;Cuidado del Cabello;Acondicionador,,14,,,,,
C779932,Xavo gel de ducha refrescante,250ml,Cuidado Personal;Cuidado Corporal;Geles de baño,,18,,,,,
C779933,Xavo shampoo revitalizante,250ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,17,,,,,
C779934,Xavo Jabón liquido mix herbal,250ml,Cuidado Personal;Cuidado Corporal;Jabones,,14,,,,,
C779935,Xavo shampoo limpieza profunda con menta y tea tree,250ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,16,,,,,
C779936,Xavo shampoo fortalecedor con romero y ortiga,250ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,17,,,,,
779964,Ocean skin Shampoo Sólido con Tensioactivos Naturales Anti Caída y Fortalecedor,130gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,17,,,,,
779965,Ocean skin acondicionador Sólido Ultra Nutritivo y Reparador,80gr,Cuidado Personal;Cuidado del Cabello;Acondicionador,,15,,,,,
779966,Ocean skin Manteca Corporal Ultra Nutritiva - Pure Elixir,110gr,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,7,,,,,
779967,Botane crema corporal vié mystiq,350cc,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,18,,,,,
779968,Botane SHAMPOO NATURAL HIDRATANTE Y NUTRITIVO- Vié Mystiq,500ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,15,,,,,
779969,FRONDA Leche de Limpieza Facial,100ml,Cuidado Personal;Cuidado Facial;Limpieza Facial,,13,,,,,
779970,FRONDA Acondicionador sólido cabellos normales,90gr,Cuidado Personal;Cuidado del Cabello;Acondicionador,,11,,,,,
779971,FRONDA CREMA DE MANOS,50gr,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,11,,,,,
779972,Elevegan tónico facial para todo tipo de piel,200ml,Cuidado Personal;Cuidado Facial;Hidratantes,,10,,,,,
779973,Elevegan agua micelar para todo tipo de piel,200ml,Cuidado Personal;Cuidado Facial;Limpieza Facial,,10,,,,,
779974,Almaviva shampoo sólido fortalecedor,80gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,7,,,,,
779975,Luve pro Serum Hialurónico Ultra Hidratante,50gr,Cuidado personal;Cuidado facial;Hidratantes,,26,,,,,
779976,Agua calma shampoo sólido tea tree,50gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,10,,,,,
779977,Agua calma jabón de caléndula,100gr,Cuidado Personal;Cuidado Corporal;Jabones,,8,,,,,
779978,Agua calma acondicionador sólido de cítricos,,Cuidado Personal;Cuidado del Cabello;Acondicionador,,10,,,,,
779979,Agua calma jabón de carbón activado,100gr,Cuidado Personal;Cuidado Corporal;Jabones,,10,,,,,
779980,Ba byeance mascarilla purificante piel aneicas,30gr,Cuidado Personal;Cuidado Facial;Antiacné,,9,,,,,
779981,Ba byeance emulsión de limpieza piel acneica,75ml,Cuidado Personal;Cuidado Facial;Antiacné,,11,,,,,
779982,Ba byeance hidratante en gel,30gr,Cuidado personal;Cuidado facial;Hidratantes,,8,,,,,
779983,Ba byeance barra espumante facial,90gr,Cuidado Personal;Cuidado Facial;Antiacné,,6,,,,,
779984,Ba byeance tónico de agua de rosas,75ml,Cuidado Personal;Cuidado Facial;Limpieza Facial,,6,,,,,
779985,Sentida botánica shampoo sólido cabello graso,100gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,11,,,,,
779986,Sentida botánica shampoo sólido cabello seco,100gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,12,,,,,
4001638075107,Weleda shampoo & body wash,150ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,16,,,,,
779988,Agua calma desodorante en barra cítricos,30cc,Cuidado personal;Cuidado corporal;Desodorantes,,9,,,,,
779989,Agua calma desodorante en barra lavanda,30cc,Cuidado personal;Cuidado corporal;Desodorantes,,11,,,,,
779990,Agua calma desodorante en barra tea tree,30cc,Cuidado personal;Cuidado corporal;Desodorantes,,9,,,,,
779991,Aguapez shampoo sólido flower balance,75grs,Cuidado Personal;Cuidado del Cabello;Shampoo,,7,,,,,
779992,Aguapez shampoo sólido fresh mint,75grs,Cuidado Personal;Cuidado del Cabello;Shampoo,,8,,,,,
779993,Aguapez shampoo sólido juice mango cabello seco,75grs,Cuidado Personal;Cuidado del Cabello;Shampoo,,11,,,,,
779994,Viasek gel,,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,11,,,,,
779995,Bufala CHAMPÚ SÓLIDO - CABELLO GRASO,75gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,6,,,,,
779996,Bufala CHAMPÚ SÓLIDO - CABELLO NORMAL,75gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,9,,,,,
779997,Bufala CHAMPÚ SÓLIDO - CABELLO SECO,75gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,6,,,,,
779998,Tienda estival crema facial de Ac.Hialuronico,100gr,Cuidado personal;Cuidado facial;Hidratantes,,9,,,,,
779999,Tienda estival serum suero de Luz,100gr,Cuidado personal;Cuidado facial;Hidratantes,,18,,,,,
7791000,Jabón liquido íntimo cuidado suave,250ml,Cuidado Personal;Cuidado Corporal;Jabones,,18,,,,,
7791001,Nivea Crema Facial Cuidado Radiante y Uniforme,100ml,Cuidado personal;Cuidado facial;Hidratantes,,28,,,,,
7791002,Dermaglos gel post solar,150gr,Cuidado personal;Cuidado corporal;Lociones Corporales,,22,,,,,
7791003,LuvrePro Agua Micelar 5 en 1,250ml,Cuidado Personal;Cuidado Facial;Limpieza Facial,,19,,,,,
7791004,TICA emulsión corporal regeneradora,,Cuidado personal;Cuidado corporal;Lociones Corporales,,19,,,,,
7791005,TICA BRUMA DESCONGESTIVA,,Cuidado personal;Cuidado facial;Hidratantes,,9,,,,,
7791006,TICA CREMA HIDRATANTE UV,,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,22,,,,,
7791007,Tienda Rio suero revitalizante,30ml,Cuidado personal;Cuidado facial;Hidratantes,,9,,,,,
7791008,Aurelia emulsión mineral protectora facial,60ml,Cuidado personal;Cuidado facial;Hidratantes,,13,,,,,
7791009,Ananké balsamo de limpieza,20gr,Cuidado Personal;Cuidado Facial;Limpieza Facial,,10,,,,,
7791010,Kamikase Desodorante Natural con aloe vera,30 cc,Cuidado personal;Cuidado corporal;Desodorantes,"Pack. de vidrio,producto vegano",16,,,,,
7791011,AHIMSA acondicionador sólido natural,,Cuidado Personal;Cuidado del Cabello;Acondicionador,,8,,,,,
7791012,AHIMSA shampoo sólido natural,,Cuidado Personal;Cuidado del Cabello;Shampoo,,7,,,,,
7791013,AHIMSA crema facial hidratante,50gr,Cuidado personal;Cuidado facial;Hidratantes,,11,,,,,
7791014,Jabón Sofi,,Cuidado Personal;Cuidado Corporal;Jabones,,12,,,,,
7791015,Just spray insect,75ml,Cuidado personal;Cuidado corporal;repelentes,,12,,,,,
7791016,Agua calma repelente de insectos,,Cuidado personal;Cuidado corporal;repelentes,,16,,,,,
7791017,Johnson off extra duración,,Cuidado personal;Cuidado corporal;repelentes,,7,,,,,
7791018,CARREFOUR spray repelente para insectos,200ml,Cuidado personal;Cuidado corporal;repelentes,,13,,,,,
7791019,OFF extra duración crema repelente de insectos,100gr,Cuidado personal;Cuidado corporal;repelentes,,12,,,,,
7791290792357,Livopen Repelente En Aerosol,165ml,Cuidado personal;Cuidado corporal;repelentes,,9,,,,,
7791021,Fuyí repelente en aerosol,131gr,Cuidado personal;Cuidado corporal;repelentes,,5,,,,,
7791022,Off protección invisible aerosol,"98,7ml",Cuidado personal;Cuidado corporal;repelentes,,4,,,,,
7791023,Las rishis repelente de insectos,,Cuidado personal;Cuidado corporal;repelentes,,6,,,,,
7791024,Botanika desodorante con puro aloe vera,75ml,Cuidado personal;Cuidado corporal;Desodorantes,,9,,,,,
7791025,Narayani acondicionador sólido,70gr,Cuidado Personal;Cuidado del Cabello;Acondicionador,,6,,,,,
7791026,Narayani shampoo sólido avena neutro,110gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,5,,,,,
7791027,Narayani shampoo sólido lavanda cabello normal,110gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,11,,,,,
7791028,Vida Vera Jabón líquido para manos,,Cuidado Personal;Cuidado Corporal;Jabones,,5,,,,,
7791029,Sentida botánica mini spray aire libre,,Cuidado personal;Cuidado corporal;repelentes,,7,,,,,
7791030,Zao Make up Barra de labios Classic 462,3.5gr,Cuidado Personal;Cuidado facial;Labial,,17,,,,,
7791031,Somos linda Serúm Facial+Eli Heros,30ml,Cuidado personal;Cuidado facial;Hidratantes,,4,,,,,
7791032,Somos linda crema facial,,Cuidado personal;Cuidado facial;Hidratantes,,6,,,,,
7791033,Landa crema facial,50ml,Cuidado personal;Cuidado facial;Hidratantes,,13,,,,,
7791034,Landa lapiz labial mate,2grs,Cuidado Personal;Cuidado facial;Labial,,17,,,,,
7791035,Colibria cosmética pulpa jabonosa,,Cuidado Personal;Cuidado Facial;Limpieza Facial,,8,,,,,
7791036,Airandearth Serum Facial y para Masajes,20ml,Cuidado personal;Cuidado facial;Hidratantes,,7,,,,,
7791037,DESMAQUILLANTE DE OJOS Y PESTAÑAS,,Cuidado Personal;Cuidado Facial;Limpieza Facial,,4,,,,,
7791038,TÓNICO FACIAL,,Cuidado personal;Cuidado facial;Hidratantes,,7,,,,,
7791039,CREMA DE ROSA MOSQUETA Y MANZANILLA,,Cuidado personal;Cuidado facial;Hidratantes,,12,,,,,
7791040,SERUM DE ROSA MOSQUETA Y JAZMIN,,Cuidado personal;Cuidado facial;Hidratantes,,11,,,,,
3504105036133,Mustela Shampoo suave,500ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,16,,,,,
7791042,Ocean skin KIT capilar shampoo sólido,70gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,17,,,,,
7791043,Ocean skin KIT capilar acondicionador sólido,70gr,Cuidado Personal;Cuidado del Cabello;Acondicionador,,10,,,,,
7791044,Zahal desodorante corporal,120gr,Cuidado Personal;Cuidado corporal;Desodorantes,,2,,,,,
7791045,Kamikase CREMA ILUMINADORA E HIDRATANTE,50cc,Cuidado personal;Cuidado facial;Hidratantes,,25,,,,,
7791046,Maria magdalena tónico facial te verde,90ml,Cuidado personal;Cuidado facial;Hidratantes,,8,,,,,
7791047,Duga shampoo baby cabello y cuerpo,125cc,Cuidado Personal;Cuidado del Bebé;Para el Baño,,9,,,,,
7791048,DUGA ACEITE CORPORAL PARA BEBES,125cc,Cuidado Personal;Cuidado del Bebé;Antes o Después del Baño,,3,,,,,
7791049,Mama bruja aceite corporal vainilla,100ml,Cuidado Personal;Cuidado Corporal;Lociones Corporales,,5,,,,,
7791050,Naturale shampoo y acondicionador sólido,,Cuidado Personal;Cuidado del Cabello;Shampoo,,6,,,,,
7791051,Libra gel de limpieza facial,,Cuidado Personal;Cuidado Facial;Limpieza Facial,,15,,,,,
7791052,Agua calma shampoo sólido de cítricos,50gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,13,,,,,
7791053,Terra shampoo sólido neutro,,Cuidado Personal;Cuidado del Cabello;Shampoo,,5,,,,,
7791054,Terra acondicionador,,Cuidado Personal;Cuidado del Cabello;Acondicionador,,4,,,,,
7791055,Terra jabón exfoliante,,Cuidado Personal;Cuidado Corporal;Jabones,,5,,,,,
7791056,Vita friska acondicionador,70gr,Cuidado Personal;Cuidado del Cabello;Acondicionador,,5,,,,,
7791057,Vita friska shampoo normal,100gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,5,,,,,
7791058,Gentil gel de limpieza facial,125cc,Cuidado Personal;Cuidado Facial;Limpieza Facial,,16,,,,,
7791059,Gentil crema humectante facial piel seca,50cc,Cuidado personal;Cuidado facial;Hidratantes,,22,,,,,
7791060,Gentil crema humectante facial piel sensible,50cc,Cuidado personal;Cuidado facial;Hidratantes,,23,,,,,
7791061,Gentil serum regenerador,30cc,Cuidado personal;Cuidado facial;Hidratantes,,13,,,,,
7791062,Tiendas green Crema Corporal Antioxidante – Matcha y Albahaca,250ml,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,27,,,,,
7791063,Dove baby Jabón Líquido corporal Humectación Sensible,200ml,Cuidado personal;Cuidado corporal;Jabones,,20,,,,,
7791064,Dove shampoo Hidratación Anti-Nudos,180ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,21,,,,,
7791065,Dove Shampoo Fuerza Anti-Quiebre,350ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,26,,,,,
7791066,Sri sri sudanta pasta dental ayurvedica en gel libre de fluors y sulfatos,100gr,Cuidado Personal;Cuidado Oral;Crema Dental,,23,,,,,
7791067,Amalo orgánico crema dental orgánica,,Cuidado Personal;Cuidado Oral;Crema Dental,,8,,,,,
7798044062575,Han crema de peinar rulos definidos,500cm3,Cuidado Personal;Cuidado del Cabello;Cremas de peinar,,18,,,,,
788115399096,Ruh natural jabón facial detox blackbird,,Cuidado personal;Cuidado facial;Limpieza Facial,,9,,,,,
7791070,MD shampoo sólido fortalecedor romero,80gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,3,,,,,
7791071,MD shampoo sólido para cabellos secos lavanda y argan,80gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,5,,,,,
7791072,Clinical strenght secret desodorante en barra,45gr,Cuidado Personal;Cuidado Corporal;Desodorantes,,9,,,,,
7794207085122,Vitamidermus leche de limpieza facial caléndula,180ml,Cuidado personal;Cuidado facial;Limpieza Facial,,11,,,,,
7790064104808,Estrella baby emulsión limpiadora a base de oleo carcáro,500ml,Cuidado del Bebé;Para Antes o Después del Baño,,13,,,,,
7791520006193,Véritas cuidado esencial crema corporal piel extra seca,200ml,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,25,,,,,
7791076,Isadora bruma cremosa con ceramidas y ácido hialuronico,150ml,Cuidado Personal;Cuidado Corporal;Lociones Corporales,,24,,,,,
7791077,Las rishis desodorante mimosa,50gr,Cuidado Personal;Cuidado Corporal;Desodorantes,,5,,,,,
7791078,Bek cosmetic calming essence,,Cuidado personal;Cuidado facial;Hidratantes,,28,,,,,
7791079,Icono cosmetica coral booster,20ml,Cuidado personal;Cuidado facial;Hidratantes,,24,,,,,
7791080,BRUMA VIVA CATARAIN,100gr,Cuidado personal;Cuidado facial;Hidratantes,,16,,,,,
7791081,Agalma shampoo sólido reparador,60gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,11,,,,,
7791082,Gentil gel de limpieza facial,,Cuidado personal;Cuidado facial;Limpieza Facial,,16,,,,,
7791083,Gentil crema humectante facial piel seca,,Cuidado personal;Cuidado facial;Hidratantes,,22,,,,,
7791084,Gentil crema humectante facial piel mixta,,Cuidado personal;Cuidado facial;Hidratantes,,21,,,,,
7791085,Gentil crema humectante facial piel sensible,,Cuidado personal;Cuidado facial;Hidratantes,,23,,,,,
7791086,Cuidado integral vegano serum facial,,Cuidado personal;Cuidado facial;Hidratantes,,8,,,,,
7791087,Cuidado integral vegano agua micelar todo tipo de piel,,Cuidado personal;Cuidado facial;Limpieza Facial,,7,,,,,
7791088,Cuidado integral vegano serum contorno de ojos,,Cuidado personal;Cuidado facial;Hidratantes,,15,,,,,
7791089,Cuidado integral vegano agua de rosas,,Cuidado personal;Cuidado facial;Limpieza Facial,,1,,,,,
7791090,Cuidado integral vegano bálsamo labial sólido,,Cuidado personal;Cuidado facial;Hidratantes,,4,,,,,
7791091,Cuidado integral vegano baño de crema sólido variedad curly,,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,8,,,,,
7791092,Cuidado integral vegano baño de crema sólido variedad fino y quebradizo,,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,9,,,,,
7791093,Cuidado integral vegano baño de crema variedad reparación extrema,,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,9,,,,,
7791094,Colibria agua micelar,,Cuidado personal;Cuidado facial;Limpieza Facial,,8,,,,,
7791095,Colibria crema nutritiva,,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,7,,,,,
7798111211455,ACF BY DADATINA anti roce stick barra,30gr,Cuidado Personal;Cuidado Corporal;Lociones Corporales,,10,,,,,
7791097,Vespero exfoliante de pies cansados,95ml,Cuidado Personal;Cuidado Corporal;Lociones Corporales,,31,,,,,
7791098,Ocean skin exfoliante espumoso e hidrante corporal lavanda y arbol de te,185gr,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,10,,,,,
7791099,Ocean skin manteca corporal emulsionada ultra nutritiva coconut,170gr,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,10,,,,,
7791100,Ocean skin jabon batido cremoso corporal champagne y frutos rojos,100gr,Cuidado Personal;Cuidado Corporal;Jabones,,9,,,,,
7791101,Magic Garden jabon semisolido natural lavanda y limon,110gr,Cuidado Personal;Cuidado Corporal;Jabones,,22,,,,,
7791102,Midnight Recovery Omega Rich Botanical Night Cream,,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,36,,,,,
7791103,The mash store desodorante natural sólido lavanda,60gr,Cuidado Personal;Cuidado Corporal;Desodorantes,,5,,,,,
7791104,The mash store desodorante natural sólido tea tree,60gr,Cuidado Personal;Cuidado Corporal;Desodorantes,,5,,,,,
7791105,VIE MYSTIQ CREMA PARA PEINAR,200ml,Cuidado Personal;Cuidado del Cabello;Tratamiento Capilar,,18,,,,,
7791106,Narayani desodorante en crema lavanda y tea tree,42gr,Cuidado Personal;Cuidado Corporal;Desodorantes,,8,,,,,
7791107,Narayani desodorante solido sin bicarbonato citrico,35gr,Cuidado Personal;Cuidado Corporal;Desodorantes,,7,,,,,
7791108,Colibria Shampoo solido equilibrado,,Cuidado Personal;Cuidado del Cabello;Shampoo,,9,,,,,
7791109,Colibria shampoo solido Anticaida,,Cuidado Personal;Cuidado del Cabello;Shampoo,,11,,,,,
7791110,Narayani Barra de limpieza facial,45gr,Cuidado personal;Cuidado facial;Limpieza Facial,,16,,,,,
7791111,Colibria desodorante en crema tea tree-limon,,Cuidado Personal;Cuidado Corporal;Desodorantes,,14,,,,,
7791112,Colibria desodorante solido proteccion extra,,Cuidado Personal;Cuidado Corporal;Desodorantes,,11,,,,,
7791113,Baby dove jabon en barra humectacion sensible,75gr,Cuidado Personal;Cuidado Corporal;Jabones,,19,,,,,
